route_id,service_id,trip_id,trip_headsign,direction_id,block_id
236,49885-_23612-M,5202995,Herlies Ancienne Gare,1,
CO1,48941-_CO103-LAMJV,5067779,Villeneuve D Ascq Hotel De Ville,1,
36,48851-__3601-LAMJV,5056902,Forest Sur Marque Rue De Tressin,0,
86,49761-__8607-LAMJV,5187796,Comines Comines Gare,1,
CO1,48941-_CO105-LAMJV,5067798,Lille Chu-Eurasante,0,
15,48890-__1501-S,5063135,Lille Porte De Douai,1,
13,49771-__1313-LAMJV,5189499,Villeneuve D Ascq Hotel De Ville,0,
C9,48915-__C905-S,5065380,Mons En Baroeul Fort De Mons,1,
64,48547-__6473-LAMJV,5019813,Lomme St. Philibert,1,
L2,49872-__L253-S,5200851,Wattignies Centre Commercial,0,
71,49509-__7113-S,5130237,Lille Gare Lille Flandres,1,
L2,48130-__L250-D,4987937,Wattignies Centre Commercial,0,
CITL,50025-CITL07-LAMJV,5220077,Lille Porte Des Postes,0,
L99,49084-_L9916-S,5073459,Armentieres Le Bizet,1,
L6,48922-__L651-S,5066043,Villeneuve D Ascq Contrescarpe,0,
13,48180-__1306-S,4991050,Villeneuve D Ascq Hotel De Ville,0,
60E,49995-_60E02-LAMJV,5216966,Leers Coeur De Ville,1,
72,49897-__7207-S,5203813,Baisieux Maison D'Accueil,1,
L6,48221-__L652-S,4994157,Villeneuve D Ascq Contrescarpe,0,
CO1,48917-_CO101-LAMJV,5065423,Villeneuve D Ascq Hotel De Ville,1,
89,49883-__8904-LAMJV,5202966,Bondues N. Segard,0,
17,48831-__1707-LAMJV,5055090,Tourcoing Tourcoing Centre,0,
ME1,49534-_ME109-LAMJV,5135854,Villeneuve D Ascq 4 Cantons Stade,1,
ME2,50027-_ME250-LAMJV,5220991,Roubaix Roubaix Place,1,
17,48831-__1702-LAMJV,5055001,Wattrelos Centre,1,
CITH,49064-CITH06-LAMJV,5071745,Halluin Hotel De Ville,0,
77R,49972-_77R02-S,5212550,Marcq En Baroeul Lazaro,1,
71,50042-__7109-S,5223479,Roubaix Euroteleport,0,
L2,49882-__L259-LAMJV,5202862,Wattignies Centre Commercial,0,
C12,48139-_C1201-LAMJV,4988766,Roubaix Euroteleport,1,
75R,49446-_75R01-S,5118359,Lomme St. Philibert,1,
87,49842-__8703-LAMJV,5196002,Linselles Cimetiere,0,
L5,50016-__L575-LAMJV,5219409,Marcq En Baroeul Ferme Aux Oies,1,
ME1,49536-_ME119-D,5138260,Villeneuve D Ascq 4 Cantons Stade,1,
ME2,50027-_ME211-LAMJV,5220551,Lomme St. Philibert,0,
L1,49881-__L167-LAMJV,5202625,Faches Thumesnil Ctre Commercial,0,
13,48886-__1312-LAMJV,5062388,Villeneuve D Ascq Hotel De Ville,0,
67,48969-__6703-LAMJV,5069263,Lille Porte De Douai,1,
CIT5,48861-CIT504-D,5057758,Wattrelos Centre,1,
L90,49068-_L9021-LAMJV,5071924,Lille Lille Europe,0,
CIT5,48861-CIT502-D,5057728,Wattrelos Centre,1,
L99,49084-_L9954-S,5073481,Armentieres Le Bizet,1,
L8,50092-__L811-S,5230732,Tourcoing Risquons Tout,0,
L1,48127-__L156-D,4987578,Faches Thumesnil Ctre Commercial,0,
71,49802-__7105-D,5192828,Lille Gare Lille Flandres,1,
ME2,49550-_ME225-S,5149569,Tourcoing C.H. Dron,1,
L5,48132-__L555-S,4988206,Marcq En Baroeul Ferme Aux Oies,1,
L4,48092-__L458-LAMJV,4982517,Halluin Gounod,1,
L1,49866-__L156-S,5199607,Wambrechies Agrippin,1,
ME2,49551-_ME218-D,5150103,Tourcoing C.H. Dron,1,
L8,48557-__L803-LAMJV,5019928,Tourcoing Risquons Tout,0,
71,49904-__7114-LAMJV,5205782,Tourcoing Tourcoing Centre,0,
C12,49906-_C1201-LAMJV,5206052,Hem Eglise Saint Paul,0,
14,49177-__1404-S,5104221,Marquette Lez Lille Les Voiles,0,
CIT5,48085-CIT504-D,4981238,Wattrelos Centre,1,
CIT5,48084-CIT505-S,4981126,Wattrelos Centre,1,
10,48111-__1002-S,4985213,Lille Chu-Centre O. Lambret,1,
L2,49872-__L254-S,5200867,Wattignies Centre Commercial,0,
L7,48135-__L704-S,4988635,Lille Porte Des Postes,1,
CITT,48088-CITT01-D,4981516,Neuville En Ferrain Prom De Flandre,1,
84,49003-__8401-LAMJV,5070137,Tourcoing Tourcoing Centre,0,
C12,49891-_C1201-LAMJV,5203215,Hem Eglise Saint Paul,0,
87,49843-__8705-LAMJV,5196078,Linselles Cimetiere,0,
L2,48128-__L250-LAMJV,4987613,Loos Les Oliveaux,1,
L1,49869-__L159-LAMJV,5200338,Faches Thumesnil Ctre Commercial,0,
ME2,50027-_ME286-LAMJV,5221174,Roubaix Roubaix Place,1,
71,49802-__7101-D,5192709,Lille Gare Lille Flandres,1,
L7,48136-__L702-D,4988730,Lille Porte Des Postes,1,
NVL,48925-_NVL01-S,5066329,Lille Rihour,0,
33,48838-__3305-LAMJV,5055694,Tourcoing Einstein,1,
CO1,48941-_CO105-LAMJV,5067806,Lille Chu-Eurasante,0,
CO3,48219-_CO308-S,4993927,Ennetieres En Weppes Ctre Commercial,1,
C11,48913-_C1101-S,5065101,Croix Croix Saint Pierre,0,
71,49802-__7103-D,5192761,Tourcoing Tourcoing Centre,0,
CO3,48219-_CO306-S,4993913,Ennetieres En Weppes Ctre Commercial,1,
14,50031-__1413-LAMJV,5221808,Wattignies Marais,1,
CO2,48122-_CO201-LAMJV,4986565,Perenchies Europe,0,
71,50040-__7101-S,5222310,Lille Gare Lille Flandres,1,
CO2,48122-_CO201-LAMJV,4986586,Lille Chu-Eurasante,1,
CITT,48088-CITT03-D,4981565,Neuville En Ferrain Prom De Flandre,1,
15,49766-__1508-LAMJV,5188838,Lille Porte De Douai,1,
L2,48129-__L254-S,4987871,Loos Les Oliveaux,1,
L5,48133-__L553-D,4988324,Marcq En Baroeul Ferme Aux Oies,1,
L5,50017-__L557-S,5219615,Marcq En Baroeul Montgolfier,1,
67,48967-__6702-D,5069206,Vendeville Hameau De L'Europe,0,
13,49764-__1310-LAMJV,5188288,Villeneuve D Ascq Hotel De Ville,0,
10,50052-__1008-S,5225278,Lille Gare Lille Flandres,0,
L5,48133-__L550-D,4988289,Haubourdin Le Parc,0,
ME1,49535-_ME120-S,5137182,Lille Chu-Eurasante,0,
C9,48915-__C901-S,5065276,Mons En Baroeul Fort De Mons,1,
ME1,49535-_ME111-S,5137099,Villeneuve D Ascq 4 Cantons Stade,1,
71,49510-__7101-D,5130291,Roubaix Euroteleport,0,
C9,48916-__C901-D,5065412,Mons En Baroeul Fort De Mons,1,
L3,49892-__L365-LAMJV,5203519,Wattrelos Quart. Beaulieu,1,
L5,48131-__L554-LAMJV,4988010,Marcq En Baroeul Ferme Aux Oies,1,
ME1,49535-_ME126-S,5137288,Lille Chu-Eurasante,0,
L7,48826-__L703-D,5054426,Faches Thumesnil Ctre Commercial,0,
L8,50093-__L801-D,5230787,Tourcoing Risquons Tout,0,
71,50040-__7103-S,5222376,Lille Gare Lille Flandres,1,
10,50052-__1011-S,5225337,Lille Gare Lille Flandres,0,
78,48986-__7801-LAMJV,5069575,Roubaix Euroteleport,0,
80,49950-__8013-M,5209325,Lomme St. Philibert,1,
ME1,49534-_ME149-LAMJV,5136584,Lille Chu-Eurasante,0,
33,48836-__3306-S,5055486,Leers Coeur De Ville,0,
L91,49072-_L9126-LAMJV,5072462,Lille Lille Europe,0,
ME2,49550-_ME212-S,5149338,Tourcoing C.H. Dron,1,
34,49992-__3401-S,5216728,Roubaix Euroteleport,1,
CIT5,48084-CIT508-S,4981173,Wattrelos Centre,1,
15,48182-__1501-LAMJV,4991256,Lille Porte De Douai,1,
L7,48824-__L701-S,5054014,Faches Thumesnil Ctre Commercial,0,
71,49509-__7113-S,5130222,Roubaix Euroteleport,0,
13,48181-__1301-D,4991141,Lille Lille Fives,1,
L99,49085-_L9914-LAMJV,5073588,Lomme St. Philibert,0,
21R,49393-_21R10-S,5117303,Houplin Ancoisne Place,0,
L2,49882-__L259-LAMJV,5202851,Loos Les Oliveaux,1,
9,48908-___903-S,5064902,Lille Gare Lille Flandres,0,
C12,49905-_C1201-S,5206010,Hem Eglise Saint Paul,0,
35,48073-__3501-S,4980388,Tourcoing Tourcoing Centre,1,
MWR,48098-_MWR01-LAMJV,4983614,Mouscron Belgique Gare,0,
71,49904-__7116-LAMJV,5205823,Lille Gare Lille Flandres,1,
928,48549-_92801-LAMJV,5019829,Beaucamps Ligny Ste Marie,1,
9,48907-___901-LAMJV,5064744,Lille Gare Lille Flandres,0,
ME2,50027-_ME290-LAMJV,5221189,Lomme Lomme-Lambersart,0,
51,48903-__5101-D,5064432,Lille Gare Lille Flandres,0,
L6,48943-__L650-LAMJV,5067909,Villeneuve D Ascq Contrescarpe,0,
L3,49892-__L353-LAMJV,5203314,Toufflers Toufflers Douane,0,
L6,48923-__L651-D,5066226,Villeneuve D Ascq Contrescarpe,0,
18,48892-__1807-LAMJV,5063376,Villeneuve D Ascq Hotel De Ville,0,
66,49909-__6621-LAMJV,5206277,Lys Lez Lannoy Centre Commercial,0,
71,49904-__7123-LAMJV,5205940,Roubaix Euroteleport,0,
L7,48824-__L704-S,5054105,Lille Porte Des Postes,1,
89,48853-__8903-S,5057097,Bondues N. Segard,0,
14,50028-__1413-S,5221373,Wattignies Marais,1,
71,48776-__7106-S,5045637,Tourcoing Tourcoing Centre,0,
20R,49390-_20R52-LAMJVS,5117155,Sainghin En Melantois Le Tilleul,0,
ME1,49534-_ME115-LAMJV,5136021,Lille Chu-Eurasante,0,
ME1,49534-_ME135-LAMJV,5136307,Villeneuve D Ascq 4 Cantons Stade,1,
L90,49069-_L9050-D,5072031,Comines Comines Mairie,1,
35,48844-__3505-LAMJV,5056410,Tourcoing Tourcoing Centre,1,
CITT,48866-CITT03-LAMJV,5058423,Tourcoing Centre Commercial,0,
71,49904-__7105-LAMJV,5205605,Roubaix Euroteleport,0,
30,49820-__3003-LAMJV,5194745,Tourcoing Tourcoing Centre,0,
L8,48558-__L810-S,5020251,Hem Blanchisserie,1,
15,48182-__1501-LAMJV,4991251,Lesquin Verdun,0,
33,48066-__3308-LAMJV,4979870,Tourcoing Einstein,1,
65,49959-__6501-LAMJV,5210013,Lomme St. Philibert,1,
52,48203-__5201-LAMJV,4992894,Lille Porte De Douai,0,
ME2,49550-_ME244-S,5149789,Tourcoing C.H. Dron,1,
13,48887-__1302-S,5062597,Lille Lille Fives,1,
C9,49769-__C903-LAMJV,5189148,Mons En Baroeul Fort De Mons,1,
Z1,49927-__Z113-LAMJV,5207699,Tourcoing Tourcoing Gare,0,
15,48182-__1502-LAMJV,4991293,Lille Porte De Douai,1,
13,49764-__1312-LAMJV,5188313,Lille Lille Fives,1,
L2,48128-__L254-LAMJV,4987723,Loos Les Oliveaux,1,
ME1,49535-_ME103-S,5136944,Villeneuve D Ascq 4 Cantons Stade,1,
71,49509-__7105-S,5129980,Roubaix Euroteleport,0,
30,48063-__3001-LAMJV,4979595,Tourcoing Tourcoing Centre,0,
71,49904-__7116-LAMJV,5205822,Tourcoing Tourcoing Centre,0,
L4,48872-__L454-S,5060281,Halluin Gounod,1,
15,48890-__1502-S,5063150,Lille Porte De Douai,1,
Z2,50034-__Z211-LAMJV,5221856,Lille Porte De Douai,1,
L5,50015-__L551-D,5218959,Haubourdin Le Parc,0,
C10,48910-_C1001-LAMJV,5064943,Marcq En Baroeul Pave Strategique,0,
87,49842-__8702-LAMJV,5195993,Tourcoing Tourcoing Centre,1,
71,49904-__7102-LAMJV,5205534,Lille Gare Lille Flandres,1,
L4,48871-__L464-LAMJV,5059977,Halluin Gounod,1,
71,49510-__7102-D,5130298,Roubaix Euroteleport,0,
L1,49869-__L163-LAMJV,5200407,Faches Thumesnil Ctre Commercial,0,
ME2,49550-_ME209-S,5149283,Tourcoing C.H. Dron,1,
CO1,48918-_CO104-S,5065560,Villeneuve D Ascq Hotel De Ville,1,
CO1,48217-_CO104-S,4993749,Lille Chu-Eurasante,0,
76R,49449-_76R06-D,5118391,Quesnoy Sur Deule Blanche Porte,1,
17,48831-__1703-LAMJV,5055022,Wattrelos Centre,1,
L2,49873-__L251-LAMJV,5200964,Loos Les Oliveaux,1,
51,50063-__5104-LAMJV,5226957,Lambersart Conquerants,1,
ME1,49535-_ME143-S,5137630,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,49535-_ME148-S,5137702,Lille Chu-Eurasante,0,
88,49014-__8811-LAMJV,5071045,Lille Lille Europe,0,
L8,50091-__L814-LAMJV,5230436,Tourcoing Risquons Tout,0,
50,48899-__5009-S,5064218,Saint Andre Grand St Andre,0,
L2,49872-__L252-S,5200831,Wattignies Centre Commercial,0,
CITT,48864-CITT01-S,5058134,Tourcoing Centre Commercial,0,
L3,49125-__L361-S,5079140,Wattrelos Quart. Beaulieu,1,
CITT,48864-CITT01-S,5058124,Neuville En Ferrain Prom De Flandre,1,
50,48399-__5002-LAMJV,5002694,Saint Andre Grand St Andre,0,
ME2,49550-_ME241-S,5149758,Lomme St. Philibert,0,
76,49855-__7601-D,5197735,Lomme St. Philibert,0,
10,50055-__1007-LAMJV,5225864,Lomme Lomme Hegel,1,
L4,48872-__L456-S,5060317,Halluin Gounod,1,
L7,48826-__L703-D,5054428,Faches Thumesnil Ctre Commercial,0,
C9,48213-__C901-LAMJV,4993387,Lille Mont De Terre,0,
CO2,49862-_CO205-LAMJV,5198845,Perenchies Europe,0,
10,48110-__1001-LAMJV,4984985,Lomme Lomme Hegel,1,
13,48181-__1301-D,4991140,Villeneuve D Ascq Hotel De Ville,0,
71,49802-__7105-D,5192810,Lille Gare Lille Flandres,1,
L2,49882-__L260-LAMJV,5202890,Wattignies Centre Commercial,0,
L8,48558-__L807-S,5020204,Tourcoing Risquons Tout,0,
L92,49078-_L9222-LAMJV,5072993,Lille Porte Des Postes,1,
L3,49892-__L363-LAMJV,5203480,Wattrelos Quart. Beaulieu,1,
CO2,49865-_CO209-LAMJV,5199461,Perenchies Europe,0,
76,48117-__7605-S,4986031,Lille Bayart,1,
CO3,48219-_CO302-S,4993880,Ennetieres En Weppes Ctre Commercial,1,
L8,50094-__L812-LAMJV,5231091,Tourcoing Risquons Tout,0,
ME1,49535-_ME132-S,5137408,Lille Chu-Eurasante,0,
L6,48220-__L651-LAMJV,4993996,Villeneuve D Ascq Contrescarpe,0,
L3,49125-__L359-S,5079111,Wattrelos Quart. Beaulieu,1,
14,50028-__1402-S,5221238,Marquette Lez Lille Les Voiles,0,
18,48892-__1812-LAMJV,5063427,Villeneuve D Ascq Hotel De Ville,0,
ME2,49550-_ME228-S,5149602,Lomme St. Philibert,0,
ME1,49534-_ME109-LAMJV,5135870,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,49534-_ME109-LAMJV,5135859,Lille Chu-Eurasante,0,
L92,49079-_L9213-S,5073079,Seclin Centre Hospitalier,0,
15,48182-__1503-LAMJV,4991318,Lesquin Verdun,0,
L4,48874-__L450-LAMJV,5060721,Lys Lez Lannoy Centre Commercial,0,
C9,48213-__C903-LAMJV,4993473,Lille Mont De Terre,0,
ME2,50027-_ME224-LAMJV,5220784,Tourcoing C.H. Dron,1,
ME2,49550-_ME219-S,5149475,Lomme St. Philibert,0,
ME1,49534-_ME124-LAMJV,5136152,Villeneuve D Ascq 4 Cantons Stade,1,
C11,48211-_C1101-LAMJV,4993338,Wasquehal Jp Sartre,1,
L2,48128-__L250-LAMJV,4987592,Wattignies Centre Commercial,0,
71,49510-__7103-D,5130350,Roubaix Euroteleport,0,
ME2,50027-_ME218-LAMJV,5220671,Tourcoing C.H. Dron,1,
ME1,49535-_ME107-S,5137012,Villeneuve D Ascq 4 Cantons Stade,1,
20R,49389-_20R67-LAMJV,5117104,Hem Elsa Triolet,0,
L6,48921-__L652-LAMJV,5065869,Mons En Baroeul Fort De Mons,1,
930,48551-_93009-LAMJV,5019844,Haubourdin Beaupre Canteraine,1,
CIT5,48860-CIT505-S,5057615,Roubaix Roubaix Man Fraternité,0,
32,48896-__3203-S,5063893,Villeneuve D Ascq Hotel De Ville,0,
ME1,49536-_ME109-D,5137976,Villeneuve D Ascq 4 Cantons Stade,1,
71,48776-__7110-S,5045756,Lille Gare Lille Flandres,1,
71,50040-__7107-S,5222508,Lille Gare Lille Flandres,1,
17,48060-__1706-LAMJV,4979408,Tourcoing Tourcoing Centre,0,
ME2,49551-_ME217-D,5150082,Tourcoing C.H. Dron,1,
CIT5,48860-CIT510-S,5057689,Roubaix Roubaix Man Fraternité,0,
17,48828-__1704-LAMJV,5054718,Tourcoing Tourcoing Centre,0,
18,48893-__1807-S,5063575,Lomme Anatole France,1,
17,48830-__1701-D,5054925,Wattrelos Centre,1,
C9,49769-__C904-LAMJV,5189182,Mons En Baroeul Fort De Mons,1,
17,48829-__1703-S,5054854,Wattrelos Centre,1,
10,50054-__1013-LAMJV,5225637,Lille Chu-Centre O. Lambret,1,
L90,49071-_L9013-LAMJV,5072252,Lille Lille Europe,0,
17,48060-__1703-LAMJV,4979355,Wattrelos Centre,1,
L3,49125-__L363-S,5079164,Lannoy Place,0,
CO2,49863-_CO207-S,5199107,Lille Chu-Eurasante,1,
L8,50093-__L804-D,5230856,Tourcoing Risquons Tout,0,
76,49856-__7601-LAMJV,5197745,Lomme St. Philibert,0,
50,48899-__5001-S,5064114,Saint Andre Grand St Andre,0,
CITT,48864-CITT05-S,5058229,Neuville En Ferrain Prom De Flandre,1,
71,49904-__7103-LAMJV,5205570,Tourcoing Tourcoing Centre,0,
71,49509-__7112-S,5130191,Lille Gare Lille Flandres,1,
80,49950-__8041-M,5209343,Lomme St. Philibert,1,
L1,49868-__L101-D,5200037,Faches Thumesnil Ctre Commercial,0,
ME1,49536-_ME103-D,5137821,Lille Chu-Eurasante,0,
CO3,48218-_CO309-LAMJV,4993857,Villeneuve D Ascq Hotel De Ville,0,
27R,49410-_27R05-LAMJV,5117881,Armentieres Armentieres Gare,1,
L4,48093-__L451-S,4982641,Lys Lez Lannoy Centre Commercial,0,
10,50053-__1003-D,5225435,Lomme Lomme Hegel,1,
ME1,49534-_ME142-LAMJV,5136451,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,49534-_ME115-LAMJV,5136013,Lille Chu-Eurasante,0,
ME1,49534-_ME119-LAMJV,5136091,Lille Chu-Eurasante,0,
32,48895-__3203-LAMJV,5063756,Wasquehal Jp Sartre,1,
ME2,50027-_ME219-LAMJV,5220690,Tourcoing C.H. Dron,1,
L6,48221-__L652-S,4994162,Mons En Baroeul Fort De Mons,1,
71,49511-__7113-LAMJV,5130724,Roubaix Euroteleport,0,
ME1,49534-_ME108-LAMJV,5135840,Villeneuve D Ascq 4 Cantons Stade,1,
22R,49396-_22R02-S,5117481,Bois Grenier Bois Grenier Cimetiere,0,
25R,49406-_25R39-D,5117837,Lille Chu-Eurasante,0,
76,48117-__7606-S,4986051,Lomme St. Philibert,0,
71,49509-__7102-S,5129894,Tourcoing Tourcoing Centre,0,
L4,48092-__L455-LAMJV,4982433,Halluin Gounod,1,
L4,48872-__L451-S,5060185,Halluin Gounod,1,
71,49511-__7116-LAMJV,5130821,Tourcoing Tourcoing Centre,0,
14,50028-__1408-S,5221324,Wattignies Marais,1,
L7,48824-__L705-S,5054112,Lille Porte Des Postes,1,
61,48541-__6121-LAMJV,5019685,La Bassee Gare,1,
34,49992-__3405-S,5216797,Roubaix Euroteleport,1,
13,48886-__1304-LAMJV,5062266,Lille Lille Fives,1,
L2,48130-__L201-D,4987887,Loos Les Oliveaux,1,
82R,49797-_82R02-D,5192483,Armentieres Armentieres Gare,1,
33,48839-__3307-LAMJV,5055891,Leers Coeur De Ville,0,
L1,48127-__L156-D,4987573,Wambrechies Agrippin,1,
13,48887-__1301-S,5062557,Villeneuve D Ascq Hotel De Ville,0,
71,50042-__7110-S,5223520,Tourcoing Tourcoing Centre,0,
25R,49404-_25R17-LAMJV,5117731,Illies Centre,1,
ME1,49534-_ME133-LAMJV,5136282,Villeneuve D Ascq 4 Cantons Stade,1,
ME2,50027-_ME286-LAMJV,5221173,Lomme Lomme-Lambersart,0,
80,49949-__8001-D,5209290,Houplines College,1,
L1,49881-__L158-LAMJV,5202515,Faches Thumesnil Ctre Commercial,0,
L8,48876-__L811-S,5061563,Hem Blanchisserie,1,
CITL,50014-CITL03-D,5218891,Lille Porte Des Postes,0,
CITA,49061-CITA02-LAMJV,5071477,Armentieres Resistants,0,
L4,48092-__L459-LAMJV,4982554,Lys Lez Lannoy Centre Commercial,0,
66,48963-__6608-D,5068918,Forest Sur Marque Eglise,0,
CIT5,48859-CIT515-LAMJV,5057521,Wattrelos Centre,1,
32,48188-__3208-LAMJV,4991916,Villeneuve D Ascq Hotel De Ville,0,
15,48889-__1512-LAMJV,5063085,Lille Porte De Douai,1,
L4,48872-__L457-S,5060352,Lys Lez Lannoy Centre Commercial,0,
L2,49882-__L253-LAMJV,5202745,Wattignies Centre Commercial,0,
L99,49082-_L9909-LAMJV,5073241,Lomme St. Philibert,0,
30,48835-__3004-LAMJV,5055351,Tourcoing Tourcoing Centre,0,
52,49940-__5201-LAMJV,5208801,Lille Porte De Douai,0,
L6,48921-__L653-LAMJV,5065904,Villeneuve D Ascq Contrescarpe,0,
L6,48221-__L651-S,4994122,Mons En Baroeul Fort De Mons,1,
71,50040-__7114-S,5222706,Tourcoing Tourcoing Centre,0,
CIT5,48860-CIT502-S,5057570,Roubaix Roubaix Man Fraternité,0,
CO1,48941-_CO103-LAMJV,5067781,Villeneuve D Ascq Hotel De Ville,1,
10,50052-__1001-S,5225129,Lille Chu-Centre O. Lambret,1,
L1,48127-__L156-D,4987569,Faches Thumesnil Ctre Commercial,0,
67,48969-__6709-LAMJV,5069274,Vendeville Hameau De L'Europe,0,
L8,50094-__L809-LAMJV,5231042,Tourcoing Risquons Tout,0,
ME2,50027-_ME228-LAMJV,5220848,Lomme St. Philibert,0,
ME1,49535-_ME106-S,5137008,Lille Chu-Eurasante,0,
ME1,49534-_ME121-LAMJV,5136102,Villeneuve D Ascq 4 Cantons Stade,1,
14,50031-__1410-LAMJV,5221774,Marquette Lez Lille Les Voiles,0,
ME2,49551-_ME216-D,5150070,Lomme St. Philibert,0,
21R,49392-_21R21-LAMJV,5117256,Seclin Burgault,0,
14,50029-__1404-D,5221435,Wattignies Cimetiere,1,
9,48908-___902-S,5064874,Lille Gare Lille Flandres,0,
33,48838-__3313-LAMJV,5055777,Tourcoing Einstein,1,
72,49896-__7212-LAMJV,5203780,Baisieux Maison D'Accueil,1,
15,48182-__1501-LAMJV,4991248,Lille Porte De Douai,1,
72,49897-__7203-S,5203800,Villeneuve D Ascq 4 Cantons Stade,0,
ME1,49534-_ME106-LAMJV,5135771,Villeneuve D Ascq 4 Cantons Stade,1,
L3,49892-__L370-LAMJV,5203640,Wattrelos Quart. Beaulieu,1,
13,49764-__1306-LAMJV,5188241,Villeneuve D Ascq Hotel De Ville,0,
ME2,49551-_ME219-D,5150117,Tourcoing C.H. Dron,1,
CIT5,48084-CIT501-S,4981073,Roubaix Roubaix Man Fraternité,0,
L1,49881-__L156-LAMJV,5202475,Wambrechies Agrippin,1,
51,48903-__5101-D,5064440,Lille Gare Lille Flandres,0,
76,49854-__7607-S,5197696,Quesnoy Sur Deule Blanche Porte,1,
18,48892-__1810-LAMJV,5063399,Villeneuve D Ascq Hotel De Ville,0,
L7,48825-__L704-LAMJV,5054243,Lille Porte Des Postes,1,
L2,49882-__L251-LAMJV,5202716,Wattignies Centre Commercial,0,
ME2,49550-_ME232-S,5149658,Lomme St. Philibert,0,
L99,49082-_L9950-LAMJV,5073277,Armentieres Le Bizet,1,
36,48851-__3605-LAMJV,5056966,Hem Hem La Vallee,0,
L1,49866-__L155-S,5199586,Wambrechies Agrippin,1,
L6,48921-__L652-LAMJV,5065871,Mons En Baroeul Fort De Mons,1,
33,48836-__3306-S,5055499,Tourcoing Einstein,1,
ME2,50027-_ME268-LAMJV,5221077,Lomme St. Philibert,0,
ME1,49534-_ME115-LAMJV,5136035,Lille Chu-Eurasante,0,
ME2,50027-_ME271-LAMJV,5221104,Tourcoing C.H. Dron,1,
922,50032-_92208-LAJV,5221828,Villeneuve D Ascq Chappe,1,
71,50041-__7113-LAMJV,5223001,Roubaix Euroteleport,0,
71,48776-__7114-S,5045860,Lille Gare Lille Flandres,1,
L5,50016-__L565-LAMJV,5219267,Haubourdin Le Parc,0,
50,48899-__5006-S,5064186,Saint Andre Grand St Andre,0,
L2,48130-__L201-D,4987894,Wattignies Centre Commercial,0,
L3,48090-__L356-S,4982076,Lannoy Place,0,
13,49771-__1308-LAMJV,5189451,Lille Lille Fives,1,
13,49771-__1306-LAMJV,5189411,Villeneuve D Ascq Hotel De Ville,0,
71,49904-__7118-LAMJV,5205872,Lille Gare Lille Flandres,1,
C9,48915-__C902-S,5065312,Mons En Baroeul Fort De Mons,1,
ME2,49550-_ME223-S,5149532,Lomme St. Philibert,0,
71,49509-__7110-S,5130141,Lille Gare Lille Flandres,1,
NVL,48925-_NVL01-S,5066319,Lille Rihour,0,
L3,48091-__L352-D,4982170,Toufflers Toufflers Douane,0,
28R,49413-_28R08-LAMJV,5117917,Illies Centre,0,
71,49802-__7107-D,5192877,Roubaix Euroteleport,0,
14,49178-__1401-D,5104323,Marquette Lez Lille Les Voiles,0,
ME1,49535-_ME111-S,5137114,Lille Chu-Eurasante,0,
9,49768-___901-LAMJV,5189028,Lille Gare Lille Flandres,0,
71,49511-__7108-LAMJV,5130613,Tourcoing Tourcoing Centre,0,
CO2,49865-_CO201-LAMJV,5199289,Perenchies Europe,0,
71,49509-__7114-S,5130246,Tourcoing Tourcoing Centre,0,
76,49856-__7607-LAMJV,5197825,Quesnoy Sur Deule Blanche Porte,1,
50,48900-__5001-D,5064234,Saint Andre Grand St Andre,0,
66,49908-__6609-S,5206111,Forest Sur Marque Eglise,0,
Z4,49930-__Z401-LAMJV,5207741,Tourcoing Tourcoing Gare,1,
ME1,49534-_ME167-LAMJV,5136863,Lille Chu-Eurasante,0,
ME2,50027-_ME270-LAMJV,5221090,Tourcoing C.H. Dron,1,
ME1,49534-_ME134-LAMJV,5136298,Villeneuve D Ascq 4 Cantons Stade,1,
ME2,49550-_ME201-S,5149132,Lomme St. Philibert,0,
10,50054-__1020-LAMJV,5225719,Lille Gare Lille Flandres,0,
10,50055-__1001-LAMJV,5225747,Lille Chu-Centre O. Lambret,1,
35,48845-__3502-S,5056498,Tourcoing Tourcoing Centre,1,
50,49767-__5005-LAMJV,5188915,Saint Andre Grand St Andre,0,
71,48776-__7111-S,5045790,Lille Gare Lille Flandres,1,
L4,48873-__L453-D,5060658,Lys Lez Lannoy Centre Commercial,0,
L6,48943-__L652-LAMJV,5067993,Villeneuve D Ascq Contrescarpe,0,
L3,48870-__L357-LAMJV,5059527,Wattrelos Quart. Beaulieu,1,
L4,48093-__L454-S,4982728,Lys Lez Lannoy Centre Commercial,0,
13,48886-__1327-LAMJV,5062526,Lille Lille Fives,1,
L2,49870-__L201-D,5200466,Wattignies Centre Commercial,0,
33,48839-__3304-LAMJV,5055851,Leers Coeur De Ville,0,
71,50041-__7105-LAMJV,5222863,Lille Gare Lille Flandres,1,
CO1,48918-_CO105-S,5065573,Villeneuve D Ascq Hotel De Ville,1,
L3,49892-__L362-LAMJV,5203464,Lannoy Place,0,
L7,48136-__L701-D,4988684,Lille Porte Des Postes,1,
14,50028-__1411-S,5221362,Wattignies Cimetiere,1,
L5,48132-__L553-S,4988169,Haubourdin Le Parc,0,
L1,48127-__L154-D,4987548,Faches Thumesnil Ctre Commercial,0,
CIT5,48860-CIT508-S,5057661,Roubaix Roubaix Man Fraternité,0,
