stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5888,Ste M. Madeleine,STE MARIE MADELEINE 59320 ENGLOS,50.627461,2.956582,1,,1,,,0
589,Ringot,RINGOT 59930 LA CHAPELLE D ARMENTIERES,50.676198,2.889555,1,,1,,,0
604,Botanique,BOTANIQUE 59110 LA MADELEINE,50.649124,3.07882,1,,1,,,0
6281,Clemenceau,LOOS CLEMENCEAU 59120 LOOS,50.614241,3.011023,1,,1,,,0
6275,Ferme D'Ennequin,FERME D'ENNEQUIN 59120 LOOS,50.607368,3.021094,1,,1,,,0
4106,Quesne Mairie,QUESNE MAIRIE 59700 MARCQ EN BAROEUL,50.674551,3.094076,1,,1,,,0
1188,Cimetiere,MARCQ CIMETIERE 59520 MARQUETTE LEZ LILLE,50.675009,3.079275,1,,1,,,0
9135,Les Voiles,MARQUETTE LES VOILES CLE_COMMUNE: 56,50.681492,3.063008,1,,1,,,0
5943,Leon Blum,LEON BLUM 59370 MONS EN BAROEUL,50.65042,3.110274,1,,1,,,0
1578,Place,SAILLY PLACE 59390 SAILLY LEZ LANNOY,50.645877,3.220712,1,,1,,,0
5527,Apolda,APOLDA 59113 SECLIN,50.54344,3.017912,1,,1,,,0
8934,St Jacques,ST JACQUES CLE_COMMUNE: 80,50.732189,3.149331,1,,1,,,0
7560,Petit Menin,PETIT MENIN CLE_COMMUNE: 80,50.74078,3.141217,1,,1,,,0
1778,Saint Joseph,SAINT JOSEPH 59200 TOURCOING,50.730791,3.178675,1,,1,,,0
7013,Les Peupliers,LES PEUPLIERS 59200 TOURCOING,50.713601,3.145709,1,,1,,,0
7904,Colbert,COLBERT CLE_COMMUNE: 80,50.725484,3.156923,1,,1,,,0
1805,Mercure,MERCURE 59200 TOURCOING,50.705172,3.160333,1,,1,,,0
671,Foucault,FOUCAULT 59130 LAMBERSART,50.653934,3.017668,1,,1,,,0
6939,Laennec,LAENNEC 59510 HEM,50.665965,3.198556,1,,1,,,0
354,La Jappe,LA JAPPE 59155 FACHES THUMESNIL,50.600824,3.071733,1,,1,,,0
6392,Petites Haies,PETITES HAIES 59136 WAVRIN,50.586055,2.943543,1,,1,,,0
2225,Gare,WAVRIN GARE 59136 WAVRIN,50.574872,2.937194,1,,1,,,0
356,Cimetiere,FACHES CIMETIERE 59155 FACHES THUMESNIL,50.591327,3.075807,1,,1,,,0
971,Bois Blancs,BOIS BLANCS (AVENUE DE DUNKERQUE) 59000 LILLE,50.634253,3.030672,1,,1,,,0
660,Hotel De Ville,LAMBERSART HOTEL DE VILLE 59130 LAMBERSART,50.648365,3.022233,1,,1,,,0
5475,Musee,MUSEE LA PISCINE  59100 ROUBAIX,50.693912,3.167618,1,,1,,,0
7775,Braille,BRAILLE ROUBAIX,50.67742,3.19202,1,,1,,,0
6584,Les Fougères,LES FOUGÈRES 59420 MOUVAUX,50.713091,3.130331,1,,1,,,0
5701,Wicres Mairie,WICRES MAIRIE 59134 WICRES,50.571443,2.867044,1,,1,,,0
5803,Pont Rouge,PONT ROUGE 59890 DEULEMONT,50.727317,2.940978,1,,1,,,0
6264,Jardin Public,JARDIN PUBLIC 59320 HAUBOURDIN,50.611376,2.988089,1,,1,,,0
4713,Wasquehal C.Cial,WASQUEHAL CENTRE COMMERCIAL 59290 WASQUEHAL,50.682773,3.126164,1,,1,,,0
2243,Baraques,BARAQUES 59780 WILLEMS,50.639457,3.235227,1,,1,,,0
2190,Hopital,HOPITAL 59150 WATTRELOS,50.701953,3.221337,1,,1,,,0
7057,Chanterelle,CHANTERELLE 59650 VILLENEUVE D ASCQ,50.638545,3.139685,1,,1,,,0
4651,Pole Sportif,POLE SPORTIF 59290 WASQUEHAL,50.677164,3.125299,1,,1,,,0
454,Gare,HAUBOURDIN GARE 59320 HAUBOURDIN,50.607204,2.989924,1,,1,,,0
2065,Clemenceau,CLEMENCEAU 59290 WASQUEHAL,50.68156,3.139162,1,,1,,,0
4604,Rue Dr Calmette,RUE DU DOCTEUR CALMETTE 59320 SEQUEDIN,50.61712,2.975559,1,,1,,,0
1693,Quatre Ormeaux,QUATRE ORMEAUX 59320 SEQUEDIN,50.629432,2.974602,1,,1,,,0
5485,Citadelle,CITADELLE  59000 LILLE,50.638438,3.054823,1,,1,,,0
838,Jb Lebas,JB LEBAS 59000 LILLE,50.625492,3.068922,1,,1,,,0
774,Madeleine Caulier,CAULIER 59000 LILLE,50.636522,3.087491,1,,1,,,0
5733,Cimetiere,BOUSBECQUE CIMETIERE 59166 BOUSBECQUE,50.765645,3.0774,1,,1,,,0
940,Cimetiere Du Sud,CIMETIERE DU SUD 59000 LILLE,50.612569,3.046782,1,,1,,,0
150,Gare,BAISIEUX GARE 59780 BAISIEUX,50.618305,3.233973,1,,1,,,0
257,Gaie Perche,GAIE PERCHE 59560 COMINES,50.754929,2.989256,1,,1,,,0
6286,Pasteur,PASTEUR 59263 HOUPLIN ANCOISNE,50.564525,2.999325,1,,1,,,0
6915,Le Nouveau Monde,LE NOUVEAU MONDE 59480 LA BASSEE,50.539957,2.818368,1,,1,,,0
617,Place De La Boucherie,PLACE DE LA BOUCHERIE 59110 LA MADELEINE,50.657697,3.064046,1,,1,,,0
7115,Joffre,JOFFRE 59110 LA MADELEINE,50.653655,3.066569,1,,1,,,0
605,Rue Du Parc,RUE DU PARC 59110 LA MADELEINE,50.651216,3.066406,1,,1,,,0
7534,Petit Prince,PETIT PRINCE 59810 LESQUIN,50.592947,3.121422,1,,1,,,0
734,Linnich,LINNICH 59810 LESQUIN,50.588197,3.100675,1,,1,,,0
718,Crt 4,CRT 4 59810 LESQUIN,50.58161,3.143407,1,,1,,,0
5499,La Vignette,LA VIGNETTE 59126 LINSELLES,50.746088,3.085662,1,,1,,,0
1160,Cheval Blanc,CHEVAL BLANC 59700 MARCQ EN BAROEUL,50.68253,3.090399,1,,1,,,0
1279,Marcel Paul,MARCEL PAUL 59139 NOYELLES LEZ SECLIN,50.567957,3.029472,1,,1,,,0
1311,Le Pont,LE PONT 59890 QUESNOY SUR DEULE,50.71025,2.997006,1,,1,,,0
7907,Chemin Du Loup,CHEMIN DU LOUP CLE_COMMUNE: 65,50.712608,2.988646,1,,1,,,0
7036,Bois D'Achelles,BOIS D ACHELLES 59223 RONCQ,50.723009,3.110791,1,,1,,,0
1616,Halte,HALTE 59496 SALOME,50.539975,2.838612,1,,1,,,0
1626,Rue Pasteur,RUE PASTEUR 59496 SALOME,50.53554,2.841566,1,,1,,,0
7027,Santes Gare,SANTES GARE 59211 SANTES,50.592526,2.960941,1,,1,,,0
1652,Vieux Moulin,VIEUX MOULIN 59113 SECLIN,50.552238,3.03921,1,,1,,,0
1675,Burgault,BURGAULT 59113 SECLIN,50.547615,3.039737,1,,1,,,0
1647,Ecole,ECOLE 59113 SECLIN,50.548564,3.043143,1,,1,,,0
6522,Pt De Neuville,TOURCOING PONT DE NEUVILLE 59200 TOURCOING,50.736879,3.170976,1,,1,,,0
1835,Parc Des Francs,PARC DES FRANCS 59200 TOURCOING,50.720582,3.141258,1,,1,,,0
9078,Jourdan,JOURDAN CLE_COMMUNE: 80,50.72812,3.15301,1,,1,,,0
2299,Calvaire,CALVAIRE 59249 FROMELLES,50.607992,2.866459,1,,1,,,0
2504,Cite,CITE 07730 LEERS NORD BELGIQUE,50.687595,3.262624,1,,1,,,0
512,Hempempont,HEMPEMPONT 59510 HEM,50.654334,3.173281,1,,1,,,0
664,Lemire,LEMIRE 59130 LAMBERSART,50.653868,3.032708,1,,1,,,0
380,L'Aventure,L'AVENTURE 59236 FRELINGHIEN,50.688575,2.947188,1,,1,,,0
7737,Les Saules,VERT TOUQUET CLE_COMMUNE: 5,50.702761,3.071679,1,,1,,,0
4779,Edouard Vaillant,EDOUARD VAILLANT 59100 ROUBAIX,50.674065,3.175094,1,,1,,,0
1544,Le Hutin,LE HUTIN 59100 ROUBAIX,50.706565,3.181205,1,,1,,,0
4710,Roubaix Charles Fourier,ROUBAIX CHARLES FOURIER 59100 ROUBAIX,50.671801,3.182226,1,,1,,,0
7053,Briqueterie,BRIQUETERIE 59290 WASQUEHAL,50.6915,3.148557,1,,1,,,0
6254,Mairie,HAUBOURDIN MAIRIE 59320 HAUBOURDIN,50.610478,2.983157,1,,1,,,0
7146,Le Corbeau,LE CORBEAU 59350 SAINT ANDRE,50.670055,3.023702,1,,1,,,0
6961,Place Aux Toiles,PLACE DU MARCHE AUX TOILES 59280 ARMENTIERES,50.688831,2.882734,1,,1,,,0
2073,La Terrasse,LA TERRASSE 59290 WASQUEHAL,50.664016,3.126362,1,,1,,,0
6920,Tremiere,TREMIERE 59650 VILLENEUVE D ASCQ,50.619768,3.138453,1,,1,,,0
7128,Colpin,COLPIN 59650 VILLENEUVE D ASCQ,50.645612,3.132914,1,,1,,,0
1957,Louis Constant,LOUIS CONSTANT 59650 VILLENEUVE D ASCQ,50.655394,3.13774,1,,1,,,0
123,Marechal Joffre,MARECHAL JOFFRE 59280 ARMENTIERES,50.697642,2.886192,1,,1,,,0
470,Vanderhaghen,VANDERHAGHEN 59320 HAUBOURDIN,50.612543,2.976036,1,,1,,,0
2139,Chardonnet,CHARDONNET 59150 WATTRELOS,50.71777,3.18487,1,,1,,,0
5456,Gambetta,GAMBETTA (RUE DU MARCHE) LILLE,50.626278,3.054296,1,,1,,,0
9144,Frometz,FROMETZ CLE_COMMUNE: 28,50.607027,2.968748,1,,1,,,0
5849,Le Velo,LE VELO 59420 MOUVAUX,50.711347,3.126658,1,,1,,,0
912,Place Leclerc,PLACE LECLERC 59000 LILLE,50.62822,3.042491,1,,1,,,0
820,Marbrerie,MARBRERIE 59000 LILLE,50.62995,3.098633,1,,1,,,0
246,Marequaix,MAREQUAIX 59152 CHERENG,50.609836,3.212773,1,,1,,,0
5715,Hallennes Mairie,HALLENNES MAIRIE 59320 HALLENNES LEZ HAUBOURDIN,50.613672,2.96229,1,,1,,,0
7652,Champ De Mars,CHAMP DE MARS CLE_COMMUNE: 47,50.636845,3.05267,1,,1,,,0
841,Freres Lumiere,FRERES LUMIERE 59000 LILLE,50.619842,3.08521,1,,1,,,0
5836,Comines Gare,COMINES GARE 59560 COMINES,50.761553,3.010115,1,,1,,,0
7573,Noisetiers,NOISETIERS CLE_COMMUNE: 27,50.590785,3.210974,1,,1,,,0
7151,Zi Hellu - Epine,ZI HELLU - EPINE 59260 HELLEMMES LILLE,50.618082,3.103119,1,,1,,,0
5724,Egalite,EGALITE 59134 HERLIES,50.57913,2.852502,1,,1,,,0
559,Ermitage,ERMITAGE 59116 HOUPLINES,50.693495,2.912383,1,,1,,,0
596,Wez-Macquart,WEZ-MACQUART 59930 LA CHAPELLE D ARMENTIERES,50.659752,2.927432,1,,1,,,0
7710,La Motte,LA MOTTE CLE_COMMUNE: 45,50.583243,3.099528,1,,1,,,0
999,St. Philibert,LOMME SAINT PHILIBERT 59160 LOMME,50.651767,2.974745,1,,1,,,0
1014,Croix Du Temple,CROIX DU TEMPLE 59160 LOMME,50.63336,3.005357,1,,1,,,0
1019,Clinique De La Mitterie,CLINIQUE DE LA MITTERIE 59160 LOMME,50.651121,2.99703,1,,1,,,0
6279,Pn De Loos,PN DE LOOS 59120 LOOS,50.6135,3.010294,1,,1,,,0
970,Faculte De Pharmacie,FACULTE DE PHARMACIE 59000 LILLE,50.604222,3.041377,1,,1,,,0
1083,Bazinghien,BAZINGHIEN 59120 LOOS,50.620471,3.015111,1,,1,,,0
1114,Mairie,MARCQ MAIRIE 59700 MARCQ EN BAROEUL,50.672576,3.092888,1,,1,,,0
1258,Docks De L'Oise,DOCKS DE L'OISE 59960 NEUVILLE EN FERRAIN,50.753678,3.165658,1,,1,,,0
5111,Schuman,SCHUMAN 59960 NEUVILLE EN FERRAIN,50.745508,3.154779,1,,1,,,0
7698,La Rousselle,LA ROUSSELLE CLE_COMMUNE: 67,50.735138,3.114668,1,,1,,,0
1787,Virolois,VIROLOIS 59200 TOURCOING,50.724892,3.174365,1,,1,,,0
1851,Victoire,VICTOIRE 59200 TOURCOING,50.717912,3.15718,1,,1,,,0
2460,Casino,CASINO 7700 MOUSCRON BELGIQUE,50.741727,3.215781,1,,1,,,0
2483,Rue Luxembourg,RUE LUXEMBOURG 7700 MOUSCRON BELGIQUE,50.743352,3.218085,1,,1,,,0
1098,Pn Lannoy,PN LANNOY 59390 LYS LEZ LANNOY,50.670357,3.208032,1,,1,,,0
5618,Poste,POSTE 59510 HEM,50.660535,3.184788,1,,1,,,0
514,Mairie,HEM MAIRIE 59510 HEM,50.654324,3.182707,1,,1,,,0
2212,Lotissement Edf,LOTISSEMENT EDF 59136 WAVRIN,50.55724,2.923182,1,,1,,,0
641,Liberte,LIBERTE 59130 LAMBERSART,50.65498,3.029591,1,,1,,,0
5922,Verghelles,VERGHELLES 59130 LAMBERSART,50.652256,3.006287,1,,1,,,0
1524,Square Des Platanes,SQUARE DES PLATANES 59100 ROUBAIX,50.676776,3.18783,1,,1,,,0
5628,Place Du Travail,PLACE DU TRAVAIL 59100 ROUBAIX,50.677183,3.17828,1,,1,,,0
217,Carrel,CARREL 59910 BONDUES,50.721281,3.130192,1,,1,,,0
2239,Theodore Brasme,THEODORE BRASME 59134 WICRES,50.571,2.8658,1,,1,,,0
6960,Aristide Briand,ARISTIDE BRIAND 59280 ARMENTIERES,50.690861,2.886117,1,,1,,,0
6263,Heurtebise,HEURTEBISE 59320 HAUBOURDIN,50.611867,2.998711,1,,1,,,0
1930,Cocteau,COCTEAU 59650 VILLENEUVE D ASCQ,50.645069,3.165042,1,,1,,,0
1596,Chardonnerets,CHARDONNERETS 59350 SAINT ANDRE,50.664601,3.031841,1,,1,,,0
4333,Cimaise,CIMAISE 59650 VILLENEUVE D ASCQ,50.646224,3.150488,1,,1,,,0
2022,Maisons Militaires,MAISONS MILITAIRES 59118 WAMBRECHIES,50.691759,3.028985,1,,1,,,0
6962,Rue De Lille,RUE DE LILLE 59280 ARMENTIERES,50.683875,2.879842,1,,1,,,0
7099,Massena,MASSENA 59650 VILLENEUVE D ASCQ,50.623026,3.162844,1,,1,,,0
2080,Ribot,RIBOT 59290 WASQUEHAL,50.684509,3.143473,1,,1,,,0
1333,Carnot,CARNOT (ROGER SALENGRO) 59790 RONCHIN,50.602371,3.097861,1,,1,,,0
5275,Faidherbe,FAIDHERBE 59650 VILLENEUVE D ASCQ,50.638928,3.127433,1,,1,,,0
1945,College Moliere,COLLEGE MOLIERE 59650 VILLENEUVE D ASCQ,50.65792,3.145302,1,,1,,,0
5646,Grand Ruage,GRAND RUAGE 59650 VILLENEUVE D ASCQ,50.618061,3.174113,1,,1,,,0
6880,Piscine,PISCINE 59280 ARMENTIERES,50.689687,2.869485,1,,1,,,0
2036,Pare,PARE 59118 WAMBRECHIES,50.684293,3.045486,1,,1,,,0
965,Porte De Valenciennes,PORTE DE VALENCIENNES 59000 LILLE,50.621046,3.078982,1,,1,,,0
5731,Chem Des Vaches,CHEMIN DES VACHES 59166 BOUSBECQUE,50.772996,3.064369,1,,1,,,0
5999,Chasseurs De Driant,CHASSEURS DE DRIANT LILLE,50.618571,3.03257,1,,1,,,0
921,Place Catinat,PLACE CATINAT 59000 LILLE,50.635024,3.041825,1,,1,,,0
4729,Piscine,PISCINE 59250 HALLUIN,50.777989,3.130585,1,,1,,,0
807,Montagnards,MONTAGNARDS 59000 LILLE,50.634324,3.097754,1,,1,,,0
3906,L'Harmonieuse,L'HARMONIEUSE 59250 HALLUIN,50.784181,3.135551,1,,1,,,0
778,Fives,FIVES 59000 LILLE,50.633049,3.090669,1,,1,,,0
5945,Mont D'Halluin,MONT D'HALLUIN 59250 HALLUIN,50.765183,3.144226,1,,1,,,0
917,Gaston Berger,GASTON BERGER 59000 LILLE,50.61446,3.074696,1,,1,,,0
313,Calmette,CALMETTE 59272 DON,50.551654,2.916766,1,,1,,,0
7572,La Plaine,LA PLAINE CLE_COMMUNE: 27,50.592361,3.212678,1,,1,,,0
5682,La Bassee Hdv,LA BASSEE HOTEL DE VILLE 59480 LA BASSEE,50.531372,2.804126,1,,1,,,0
9056,La Houssoie,LA HOUSSOYE LA CHAPELLE D'ARMENTIERES,50.655074,2.899538,1,,1,,,0
9153,Coubertin,LILLE COUBERTIN CREE EN PREVISION DE FUTURS QUAIS,50.643838,3.071716,1,,1,,,0
1027,Rabelais,RABELAIS 59160 LOMME,50.640633,2.983829,1,,1,,,0
5967,Trocmet,TROCMET 59160 LOMME,50.635258,2.991023,1,,1,,,0
6632,Recherche,RECHERCHE 59120 LOOS,50.602571,3.038183,1,,1,,,0
6907,Hopital Salengro,HOPITAL ROGER SALENGRO 59120 LOOS,50.607405,3.030469,1,,1,,,0
1165,Buisson,BUISSON 59700 MARCQ EN BAROEUL,50.656838,3.08932,1,,1,,,0
1141,Pave Strategique,MARCQ PAVE STRATEGIQUE 59700 MARCQ EN BAROEUL,50.686688,3.09104,1,,1,,,0
5891,Eglise,NEUVILLE EN FERRAIN EGLISE 59960 NEUVILLE EN FERRAIN,50.750693,3.15328,1,,1,,,0
1268,Descartes,DESCARTES 59960 NEUVILLE EN FERRAIN,50.747064,3.162212,1,,1,,,0
1259,Z.I Tourcoing Nord,Z.I TOURCOING NORD 59960 NEUVILLE EN FERRAIN,50.75672,3.16544,1,,1,,,0
1585,Republique,REPUBLIQUE 59184 SAINGHIN EN WEPPES,50.559686,2.904522,1,,1,,,0
6935,Rue Du 8 Mai 45,RUE DU 8 MAI 45 59184 SAINGHIN EN WEPPES,50.569578,2.891464,1,,1,,,0
1631,Hotel De Ville,SANTES HOTEL DE VILLE 59211 SANTES,50.590243,2.963463,1,,1,,,0
2097,Creps,CREPS 59139 WATTIGNIES,50.581098,3.039192,1,,1,,,0
9143,La Joierie,FROMELLES LA JOIERIE FROMELLES,50.599651,2.870331,1,,1,,,0
2465,Rue De La Pepiniere,RUE DE LA PEPINIERE 7700 MOUSCRON BELGIQUE,50.74681,3.213594,1,,1,,,0
2469,Place De La Justice,PLACE DE LA JUSTICE 7700 MOUSCRON BELGIQUE,50.738895,3.220551,1,,1,,,0
654,Cite Familiale,CITE FAMILIALE 59130 LAMBERSART,50.657148,3.008878,1,,1,,,0
5673,Hantay Eglise,HANTAY EGLISE 59496 HANTAY,50.532783,2.865847,1,,1,,,0
8005,Blanchisserie,HEM BLANCHISSERIE CLE_COMMUNE: 34,50.661863,3.201491,1,,1,,,0
7209,Calmette,CALMETTE 59510 HEM,50.667904,3.193254,1,,1,,,0
109,Maternite,MATERNITE 59280 ARMENTIERES,50.685837,2.867905,1,,1,,,0
1973,Boulevard De Mons,BOULEVARD DE MONS 59650 VILLENEUVE D ASCQ,50.643748,3.135494,1,,1,,,0
1335,Saint Venant,SAINT VENANT 59790 RONCHIN,50.60026,3.084988,1,,1,,,0
2019,Petit Paradis,PETIT PARADIS 59118 WAMBRECHIES,50.682798,3.052834,1,,1,,,0
6807,Destoop,DESTOOP (AV JEAN JAURES) 59790 RONCHIN,50.600109,3.080348,1,,1,,,0
2141,Ma Campagne,MA CAMPAGNE 59150 WATTRELOS,50.704075,3.204171,1,,1,,,0
1903,Triolo,TRIOLO 59650 VILLENEUVE D ASCQ,50.616294,3.14164,1,,1,,,0
4343,Doumer,DOUMER (RUE DES FUSILLES),50.611535,3.1614,1,,1,,,0
6385,8 Mai 1945,8 MAI 1945 59650 VILLENEUVE D ASCQ,50.640755,3.155562,1,,1,,,0
7202,Wattrelos Place,WATTRELOS PLACE 59150 WATTRELOS,50.701092,3.215037,1,,1,,,0
4600,Leon Jouhaux,LEON JOUHAUX 59150 WATTRELOS,50.711463,3.175877,1,,1,,,0
974,Chu-Eurasante,CHU EURASANTE 59000 LILLE,50.607688,3.039128,1,,1,,,0
920,Gare Lille Flandres,GARE LILLE FLANDRES 59000 LILLE,50.637689,3.070934,1,,1,,,0
233,Coq Anglais,COQ ANGLAIS 59166 BOUSBECQUE,50.755933,3.078797,1,,1,,,0
5851,Les Prieux,LES PRIEUX 59420 MOUVAUX,50.709312,3.135003,1,,1,,,0
821,Saint Charles,SAINT CHARLES 59000 LILLE,50.630542,3.026968,1,,1,,,0
2685,Loisel,LOISEL 59250 HALLUIN,50.780671,3.137489,1,,1,,,0
417,Gounod,HALLUIN GOUNOD 59250 HALLUIN,50.78092,3.109583,1,,1,,,0
147,Deffontaines,DEFFONTAINE 59780 BAISIEUX,50.609716,3.229463,1,,1,,,0
155,Cimetiere,BAISIEUX CIMETIERE 59780 BAISIEUX,50.608501,3.238647,1,,1,,,0
256,Vieil Dieu,VIEIL DIEU 59560 COMINES,50.76169,3.011318,1,,1,,,0
5846,Leclerc,LECLERC 59560 COMINES,50.761873,3.007404,1,,1,,,0
4554,Hameau Du Lac,HAMEAU DU LAC 59510 FOREST SUR MARQUE,50.630152,3.187418,1,,1,,,0
490,Docteur Huart,DOCTEUR HUART 59260 HELLEMMES LILLE,50.634248,3.114383,1,,1,,,0
9044,Les Nonennes,NONENNES CLE_COMMUNE: 35,50.583041,2.843877,1,,1,,,0
574,Bouchery,BOUCHERY 59480 ILLIES,50.559336,2.833905,1,,1,,,0
5659,La Chapelle Parc,PARC DE LA CHAPELLE 59930 LA CHAPELLE D ARMENTIERES,50.668855,2.908669,1,,1,,,0
7547,Arteparc,ARTEPARC 59810 LESQUIN,50.595058,3.130926,1,,1,,,0
987,Vandamme,VANDAMME 59126 LINSELLES,50.733694,3.076643,1,,1,,,0
678,Canteleu,CANTELEU 59130 LAMBERSART,50.637122,3.024435,1,,1,,,0
1151,La Fayette,LA FAYETTE 59700 MARCQ EN BAROEUL,50.671511,3.089499,1,,1,,,0
1130,Gladbeck,GLADBECK 59700 MARCQ EN BAROEUL,50.652932,3.09578,1,,1,,,0
1175,Vandenberghe,VANDENBERGHE 59700 MARCQ EN BAROEUL,50.650376,3.095642,1,,1,,,0
1099,Pilaterie,PILATERIE 59700 MARCQ EN BAROEUL,50.652685,3.109604,1,,1,,,0
1174,Durcoquet,DUCROQUET 59700 MARCQ EN BAROEUL,50.680486,3.090255,1,,1,,,0
9094,Lommelet,MARQUETTE LOMMELET CLE_COMMUNE: 56,50.6735,3.055312,1,,1,,,0
1231,Mairie De Mons,MAIRIE DE MONS (AVENUE ROBERT SCHUMAN) 59370 MONS EN BAROEUL,50.642119,3.110922,1,,1,,,0
1313,Floriade Renaissance,FLORIADE RENAISSANCE 59890 QUESNOY SUR DEULE,50.71998,3.004016,1,,1,,,0
527,Le Pincon,LE PINCON 59510 HEM,50.657618,3.219537,1,,1,,,0
6947,Fin De La Guerre,FIN DE LA GUERRE 59200 TOURCOING,50.72925,3.144818,1,,1,,,0
1859,Berthelot,BERTHELOT 59200 TOURCOING,50.724436,3.182001,1,,1,,,0
1722,Jean Xxiii,JEAN XXIII 59200 TOURCOING,50.704346,3.155121,1,,1,,,0
1736,C.H. Dron,C.H. DRON 59200 TOURCOING,50.743757,3.180505,1,,1,,,0
8780,Pont De Neuville,PONT DE NEUVILLE CLE_COMMUNE: 80,50.736792,3.170593,1,,1,,,0
9156,Frontiere,ARRÊT FRONTIÈRE BELGIQUE,50.686507,3.259427,1,,1,,,0
1095,Vert Pre,VERT PRE 59390 LYS LEZ LANNOY,50.676953,3.215178,1,,1,,,0
7138,Mont Garin,MONT GARIN 59130 LAMBERSART,50.65926,3.016399,1,,1,,,0
1088,Tonkin,TONKIN 59390 LYS LEZ LANNOY,50.674792,3.216368,1,,1,,,0
5238,Elsa Triolet,ELSA TRIOLET 59510 HEM,50.653727,3.188637,1,,1,,,0
387,Le Funquereau,LE FUNQUEREAU 59236 FRELINGHIEN,50.686278,2.967096,1,,1,,,0
1704,Villa Saint Eloi,VILLA SAINT ELOI 59175 TEMPLEMARS,50.579376,3.050144,1,,1,,,0
1093,Agora,AGORA 59390 LYS LEZ LANNOY,50.674787,3.209394,1,,1,,,0
63,Mairie,PROVIN MAIRIE 59185 PROVIN,50.512395,2.914933,1,,1,,,0
4720,Coty,COTY 59510 HEM,50.670698,3.199019,1,,1,,,0
5614,Hem La Vallee 2,HEM LA VALLEE 2 59510 HEM,50.655796,3.203207,1,,1,,,0
1449,Fosse Aux Chenes,FOSSE AUX CHENES 59100 ROUBAIX,50.699343,3.174882,1,,1,,,0
7221,Voie 213,VOIE 213 59910 BONDUES,50.713207,3.075266,1,,1,,,0
7226,Voie 41,VOIE 41 59910 BONDUES,50.704515,3.082948,1,,1,,,0
2199,Place Thomas,PLACE THOMAS 59150 WATTRELOS,50.709714,3.207038,1,,1,,,0
6750,Resistance,RESISTANCE (MAL DELATTRE DE TASSIGNY) 59350 SAINT ANDRE,50.655824,3.042175,1,,1,,,0
112,Marc Sangnier,MARC SANGNIER 59280 ARMENTIERES,50.697625,2.883847,1,,1,,,0
5643,Ascq 4 Chemins,ASCQ 4 CHEMINS 59650 VILLENEUVE D ASCQ,50.614778,3.155236,1,,1,,,0
5648,Note Bleue,NOTE BLEUE 59650 VILLENEUVE D ASCQ,50.649313,3.152711,1,,1,,,0
6319,Les Acquets,LES ACQUETS 59193 ERQUINGHEM LYS,50.679101,2.857373,1,,1,,,0
447,L'Octroi,L'OCTROI 59250 HALLUIN,50.776574,3.098779,1,,1,,,0
7214,Chu-Centre O. Lambret,CHU CENTRE OSCAR LAMBRET 59000 LILLE,50.613168,3.036216,1,,1,,,0
9037,Parc D'Activités,PARC D'ACTIVITES CLE_COMMUNE: 44,50.676155,3.23264,1,,1,,,0
4698,Bayart,LILLE BAYART 59000 LILLE,50.629534,3.024302,1,,1,,,0
871,Lion D'Or,LION D'OR 59000 LILLE,50.640372,3.064753,1,,1,,,0
8058,Coeur De Ville,LEERS COEUR DE VILLE GARE BUS DE LEERS,50.678159,3.245636,1,,1,,,0
964,Dupleix,DUPLEIX 59000 LILLE,50.638678,3.08545,1,,1,,,0
3024,Le Pont,LE PONT 59000 LILLE,50.631132,3.02242,1,,1,,,0
762,Colpin,COLPIN 59000 LILLE,50.642052,3.053464,1,,1,,,0
5457,Wazemmes,WAZEMMES 59000 LILLE,50.622907,3.052386,1,,1,,,0
307,Kleber,KLEBER 59170 CROIX,50.684329,3.154553,1,,1,,,0
242,Enizant,ENIZANT 59160 CAPINGHEM,50.645493,2.963351,1,,1,,,0
573,Centre,ILLIES CENTRE 59480 ILLIES,50.561889,2.832466,1,,1,,,0
7852,Pic Au Vent,PIC AU VENT CLE_COMMUNE: 45,50.581744,3.105536,1,,1,,,0
5987,Rue De Verdun,RUE DE VERDUN 59810 LESQUIN,50.589203,3.113401,1,,1,,,0
5504,Rue Des Ecoles,RUE DES ECOLES 59126 LINSELLES,50.739648,3.082781,1,,1,,,0
4005,Lamy,LAMY 59160 LOMME,50.630074,3.004382,1,,1,,,0
1062,La Paix,LA PAIX 59120 LOOS,50.608358,3.008928,1,,1,,,0
5936,Hondschoote,HONDSCHOOTE 59520 MARQUETTE LEZ LILLE,50.666892,3.037547,1,,1,,,0
1214,Bourgogne,BOURGOGNE 59370 MONS EN BAROEUL,50.645675,3.117354,1,,1,,,0
1210,Sabliere,SABLIERE 59370 MONS EN BAROEUL,50.644252,3.099627,1,,1,,,0
6993,Reckem,RECKEM 59960 NEUVILLE EN FERRAIN,50.755297,3.158248,1,,1,,,0
1270,Berquier,BERQUIER 59960 NEUVILLE EN FERRAIN,50.746245,3.174695,1,,1,,,0
1366,Broutteux,BROUTTEUX 59223 RONCQ,50.737206,3.122403,1,,1,,,0
6984,Santes Marais,SANTES MARAIS 59211 SANTES,50.586124,2.967244,1,,1,,,0
7211,Lucie Aubrac,LUCIE AUBRAC 59200 TOURCOING,50.730087,3.141624,1,,1,,,0
8935,Paul Bert,PAUL BERT CLE_COMMUNE: 80,50.72917,3.154158,1,,1,,,0
